"","year","country","topic","authors","no_authors","title","institution","journal","african_journal","impact","citations","model","genetic","research_types","adv_methods","plants","p_name","p_use","p_success","n_affiliations","international_collab","CC1","CC2","CC3","CC4","CC5","CC6","CC7","CC8","CC9","CC10","CC11","CC12","CC13","CC14","CC15","CC16","CC17","CC18","CC19","CC20","CC21","CC22","CC23","CC24","CC25","CC26","CC27","CC28","CC29","CC30","CC31","CC32"
"410",2006,44,1,"R. D. Griesel and L. M. Richter",2,"Undernutrition, brain growth and intellectual development","University of KwaZulu-Natal, South Africa.","S Afr Med J","No",0.955,NA,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",2006,44,1,"D. J. Stein, T. K. Newman, J. Savitz and R. Ramesar",4,"Warriors versus worriers: the role of COMT gene variants","University of Cape Town, South Africa,","CNS Spectr","Yes",3.504,105,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",2006,44,9,"D. J. Stein, W. Daniels, R. Emsley, B. Harvey, J. Blackburn, P. Carey, G. Ellis, N. Illing, A. Flisher, H. Moolman-Smook, K. Mwaba, R. Ramesar, V. Russell, S. Seedat, C. Tredoux, C. L. Vaughan, B. Vythilingum and J. Warwick",18,"A brain-behaviour initiative for South Africa: the time is right","University of Cape Town, South Africa, University of StellenboschTygerbergSouth Africa, North west University, South Africa.","Metab Brain Dis","Yes",2.441,12,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",2006,44,2,"J. N. de Villiers, F. K. Treurnicht, L. Warnich, J. Carr, S. J. van Rensburg and M. J. Kotze",6,"Analysis of viral and genetic factors in South African patients with multiple sclerosis","Christiaan Barnard Memorial Hospital Cape Town, South Africa, University of StellenboschTygerbergSouth Africa.","Metab Brain Dis","Yes",2.441,22,"Human",0,"0",1,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",2006,44,2,"J. A. Ojewole and G. J. Amabeoku",2,"Anticonvulsant effect of Persea americana Mill (Lauraceae) (Avocado) leaf aqueous extract in mice","University of KwaZulu-Natal, South Africa, University of Cape Town, South Africa.","Phytother Res","Yes",3.349,77,"Mice",0,"0",0,1,"Persea america Mill (Lauraceae)","Anticonvulsant",1,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",2006,44,9,"D. N. Bhatia, J. F. de Beer, K. S. van Rooyen and D. F. du Toit",4,"Arthroscopic suprascapular nerve decompression at the suprascapular notch","University of StellenboschTygerbergSouth Africa, University of Cape Town, South Africa.","Arthroscopy","Yes",4.598,102,"Human",0,"0",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",2006,44,9,"I. du Plessis, D. Mitchell, C. Niesler and H. P. Laburn",4,"c-Fos immunoreactivity in selected brain regions of rats after heat exposure and pyrogen administration","University of the Witwatersrand, South Africa, University of StellenboschTygerbergSouth Africa.","Brain Res","Yes",3.125,12,"Rat",0,"0",1,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",2006,44,1,"A. Bhagwandin, K. Fuxe and P. R. Manger",3,"Choline acetyltransferase immunoreactive cortical interneurons do not occur in all rodents: a study of the phylogenetic occurrence of this neural characteristic","University of the Witwatersrand, South Africa.","J Chem Neuroanat","Yes",2.162,38,"Rat",0,"0",1,0,NA,NA,NA,2,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",2006,44,7,"M. A. Gillman, N. Harker and F. J. Lichtigfeld",3,"Combined cannabis/methaqualone withdrawal treated with psychotropic analgesic nitrous oxide","South African Brain Institute, SANCA PE Mercantile Hospital, South Africa.","Int J Neurosci","Yes",1.848,7,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",2006,44,7,"B. H. Harvey, L. Brand, Z. Jeeva and D. J. Stein",4,"Cortical/hippocampal monoamines, HPA-axis changes and aversive behavior following stress and restress in an animal model of post-traumatic stress disorder","Northwest University, South Africa,  University of Cape Town, South Africa.","Physiol Behav","Yes",2.508,120,"Rat",0,"0",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",2006,44,3,"S. Andronikou, J. Wilmshurst, M. Hatherill and R. VanToorn",4,"Distribution of brain infarction in children with tuberculous meningitis and correlation with outcome score at 6 months","University of StellenboschTygerbergSouth Africa, University of Cape Town, South Africa.","Pediatr Radiol","Yes",1.826,57,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",2006,44,6,"J. D. Uys, C. J. Muller, L. Marais, B. H. Harvey, D. J. Stein and W. M. Daniels",6,"Early life trauma decreases glucocorticoid receptors in rat dentate gyrus upon adult re-stress: reversal by escitalopram","University of StellenboschTygerbergSouth Africa, University of Cape Town, South Africa, North West University, South Africa.","Neuroscience","Yes",3.412,52,"Rat",0,"0",1,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",2006,44,6,"J. Faure, J. D. Uys, L. Marais, D. J. Stein and W. M. Daniels",5,"Early maternal separation followed by later stressors leads to dysregulation of the HPA-axis and increases in hippocampal NGF and NT-3 levels in a rat model","University of StellenboschTygerbergSouth Africa, University of Cape Town, South Africa.","Metab Brain Dis","Yes",2.441,50,"Rat",0,"0",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",2006,44,2,"E. Grobler, A. Grobler, C. J. Van der Schyf and S. F. Malan",4,"Effect of polycyclic cage amines on the transmembrane potential of neuronal cells","Northwest University, South Africa.","Bioorg Med Chem","Yes",2.901,17,"Human",0,"0",0,0,NA,NA,NA,2,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",2006,44,6,"A. Themistocleous, L. Fick, I. du Plessis, B. Mitchell and D. Mitchell",5,"Exposure of the rat tail to ultraviolet A light produces sustained hyperalgesia to noxious thermal and mechanical challenges","University of the Witwatersrand, South Africa, Van Drimmelen Laboratory, Johannesburg, South Africa","J Neurosci Methods","Yes",2.855,18,"Rat",0,"0",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",2006,44,3,"J. T. Paweska, L. H. Blumberg, C. Liebenberg, R. H. Hewlett, A. A. Grobbelaar, P. A. Leman, J. E. Croft, L. H. Nel, L. Nutt and R. Swanepoel",10,"Fatal human infection with rabies-related Duvenhage virus, South Africa","Durbanville Mediclinic, Cape Town, South Africa; National Institute for Communicable Diseases, Sandringham, South Africa, University of Pretoria, South Africa, University of StellenboschTygerbergSouth Africa.","Emerg Infect Dis","Yes",7.442,85,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",2006,44,1,"S. M. Hemmings, C. J. Kinnear, C. Lochner, S. Seedat, V. A. Corfield, J. C. Moolman-Smook and D. J. Stein",7,"Genetic correlates in trichotillomania--A case-control association study in the South African Caucasian population","University of StellenboschTygerbergSouth Africa, University of Cape Town, South Africa.","Isr J Psychiatry Relat Sci","Yes",0.75,46,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",2006,44,7,"B. H. Harvey, R. Retief, A. Korff and G. Wegener",4,"Increased hippocampal nitric oxide synthase activity and stress responsiveness after imipramine discontinuation: role of 5HT 2A/C-receptors","Northwest University, South Africa,","Metab Brain Dis","Yes",2.441,48,"Rat",0,"0",0,0,NA,NA,NA,2,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",2006,44,9,"E. E. Elgorashi, G. I. Stafford, A. K. Jager and J. van Staden",4,"Inhibition of [3H]citalopram binding to the rat brain serotonin transporter by Amaryllidaceae alkaloids","University of KwaZulu-Natal, South Africa.","Planta Med","Yes",2.494,39,"Rat",0,"0",1,0,NA,NA,NA,2,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",2006,44,6,"L. M. Harden, I. du Plessis, S. Poole and H. P. Laburn",4,"Interleukin-6 and leptin mediate lipopolysaccharide-induced fever and sickness behavior","University of the Witwatersrand, South Africa","Physiol Behav","Yes",2.508,134,"Rat",0,"0",0,0,NA,NA,NA,2,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",2006,44,3,"J. F. Schoeman, G. Fieggen, N. Seller, M. Mendelson and B. Hartzenberg",5,"Intractable intracranial tuberculous infection responsive to thalidomide: report of four cases","University of StellenboschTygerbergSouth Africa, University of Cape Town, South Africa.","J Child Neurol","Yes",1.665,72,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",2006,44,2,"S. J. van Rensburg, M. J. Kotze, D. Hon, P. Haug, J. Kuyler, M. Hendricks, J. Botha, F. C. Potocnik, T. Matsha and R. T. Erasmus",10,"Iron and the folate-vitamin B12-methylation pathway in multiple sclerosis","Christiaan Barnard Memorial HospitalCape TownSouth Africa, Panorama Medi ClinicPanoramaSouth Africa, University of StellenboschTygerbergSouth Africa.","Metab Brain Dis","Yes",2.441,40,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",2006,44,2,"M. J. Kotze, J. N. de Villiers, L. Warnich, S. Schmidt, J. Carr, E. Mansvelt, E. Fourie and S. J. van Rensburg",8,"Lack of clinical manifestation of hereditary haemochromatosis in South African patients with multiple sclerosis","University of StellenboschTygerbergSouth Africa, Medpark 202N1 City, GoodwoodCape TownSouth Africa, Christiaan Barnard Memorial HospitalCape TownSouth Africa","Metab Brain Dis","Yes",2.441,10,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",2006,44,6,"D. M. Schumann, H. M. Cooper, M. D. Hofmeyr and N. C. Bennett",4,"Light-induced Fos expression in the suprachiasmatic nucleus of the four-striped field mouse, Rhabdomys pumilio: A southern African diurnal rodent","University of Western Cape, South Africa, University of Pretoria, South Africa.","Brain Res Bull","Yes",3.44,13,"Mice",0,"0",1,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",2006,44,1,"H. Aase, A. Meyer and T. Sagvolden",3,"Moment-to-moment dynamics of ADHD behaviour in South African children","University of Limpopo, South Africa","Behav Brain Funct","Yes",2.449,50,"Human",0,"1",0,0,NA,NA,NA,2,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",2006,44,7,"D. J. Stein, M. Arya, P. Pietrini, J. L. Rapoport and S. E. Swedo",5,"Neurocircuitry of disgust and anxiety in obsessive-compulsive disorder: a positron emission tomography study","University of Cape Town, South Africa.","J Chem Neuroanat","Yes",2.441,56,"Human",0,"1",0,0,NA,NA,NA,2,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",2006,44,6,"R. Tucker, A. Bester, E. V. Lambert, T. D. Noakes, C. L. Vaughan and A. St Clair Gibson",6,"Non-random fluctuations in power output during self-paced exercise","Sport Science Institute of South Africa, Newlands, University of Cape Town, South Africa.","J Neurol Sci","Yes",7.867,92,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",2006,44,3,"A. Dairam, E. M. Antunes, K. S. Saravanan and S. Daya",4,"Non-steroidal anti-inflammatory agents, tolmetin and sulindac, inhibit liver tryptophan 2,3-dioxygenase activity and alter brain neurotransmitter levels","Rhodes University, South Africa.","Metab Brain Dis","Yes",3.234,21,"Rat",0,"0",0,0,NA,NA,NA,2,101,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",2006,44,1,"J. N. Da Silva, K. Fuxe and P. R. Manger",3,"Nuclear parcellation of certain immunohistochemically identifiable neuronal systems in the midbrain and pons of the Highveld molerat (Cryptomys hottentotus)","University of the Witwatersrand, South Africa.","J Chem Neuroanat","Yes",2.162,36,"Rat",0,"0",1,0,NA,NA,NA,2,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",2006,44,3,"V. M. Phillips and Y. Van Der Heyde",2,"Oro-facial trauma in child abuse fatalities","University of the Western Cape, South Africa, University of Cape Town, South Africa.","J Comp Neurol","No",0.955,8,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",2006,44,3,"P. L. Semple, J. C. De Villiers, R. M. Bowen, M. B. Lopes and E. R. Laws, Jr.",6,"Pituitary apoplexy: do histological features influence the clinical presentation and outcome?","University of Cape Town, South Africa.","J Neurosurg","Yes",4.319,73,"Human",0,"0",0,0,NA,NA,NA,2,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",2006,44,7,"L. Marais, W. Daniels, L. Brand, F. Viljoen, C. Hugo and D. J. Stein",6,"Psychopharmacology of maternal separation anxiety in vervet monkeys","University of StellenboschTygerbergSouth Africa, North-West University, South Africa.","Neuroimage Clin","Yes",2.441,15,"Monkey",0,"0",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",2006,44,7,"M. A. Gillman, F. J. Lichtigfeld and N. Harker",3,"Psychotropic analgesic nitrous oxide for acute cocaine withdrawal in man","South African Brain Institute, SANCA PE Mercantile Hospital, South Africa.","Afr Health Sci","Yes",1.848,8,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",2006,44,6,"L. Du Toit, N. C. Bennett, A. A. Katz, I. Kallo and C. W. Coen",5,"Relations between social status and the gonadotrophin-releasing hormone system in females of two cooperatively breeding species of African mole-rats, Cryptomys hottentotus hottentotus and Cryptomys hottentotus pretoriae: neuroanatomical and neuroendocrinological studies",NA,"Semin Arthritis Rheum","Yes",3.318,9,"Rat",0,"0",1,0,NA,NA,NA,2,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",2006,44,3,"C. F. Hoogendijk, W. F. van Heerden, E. Pretorius, H. F. Vismer and J. F. Jacobs",5,"Rhino-orbitocerebral entomophthoramycosis","Medical Research Council, Tygerberg, South Africa, University of Pretoria, South Africa.","Paediatr Anaesth","Yes",2.049,24,"Human",0,"0",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",2006,44,7,"S. M. Hemmings and D. J. Stein",2,"The current status of association studies in obsessive-compulsive disorder","University of StellenboschTygerbergSouth Africa, University of Cape Town, South Africa.","Clin J Sport Med","Yes",2.819,100,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",2006,44,1,"L. Hart, M. J. O'Riain, J. U. Jarvis and N. C. Bennett",4,"The pituitary potential for opportunistic breeding in the Cape dune mole-rat, Bathyergus suillus","University of Pretoria, South Africa, University of Cape Town, South Africa.","S Afr Med J","Yes",2.508,7,"Rat",0,"0",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",2006,44,2,"S. Naidoo and D. M. Raidoo",2,"Tissue kallikrein and kinin receptor expression in an angiogenic co-culture neuroblastoma model","University of KwaZulu-Natal, South Africa.","Front Mol Neurosci","Yes",2.441,7,"Human",0,"0",1,0,NA,NA,NA,2,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",2006,44,6,"C. Lochner, S. Seedat, D. J. Niehaus and D. J. Stein",4,"Topiramate in the treatment of trichotillomania: an open-label pilot study","University of StellenboschTygerbergSouth Africa, University of Cape Town, South Africa.","J Neuroinflammation","Yes",2.394,63,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",2006,44,7,"J. M. Warwick, P. Carey, G. Van der Linden, C. Prinsloo, D. Niehaus, S. Seedat, P. Dupont and D. J. Stein",8,"A comparison of the effects of citalopram and moclobemide on resting brain perfusion in social anxiety disorder","Nuclear MedicineTygerberg HospitalCape TownSouth Africa, University of StellenboschTygerbergSouth Africa.","Metab Brain Dis","Yes",2.441,37,"Human",0,"1",0,0,NA,NA,NA,3,44,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",2006,44,6,"J. D. Uys, L. Marais, J. Faure, D. Prevoo, P. Swart, A. H. Mohammed, D. J. Stein and W. M. Daniels",8,"Developmental trauma is associated with behavioral hyperarousal, altered HPA axis activity, and decreased hippocampal neurotrophin expression in the adult rat","University of StellenboschTygerbergSouth Africa, University of Cape Town, South Africa.","Ann N Y Acad Sci","Yes",4.75,42,"Human",0,"1",0,0,NA,NA,NA,3,44,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",2006,44,1,"V. A. Russell, R. D. Oades, R. Tannock, P. R. Killeen, J. G. Auerbach, E. B. Johansen and T. Sagvolden",7,"Response variability in Attention-Deficit/Hyperactivity Disorder: a neuronal and glial energetics hypothesis","University of Cape Town, South Africa.","Int J Dev Neurosci","Yes",2.449,207,"Human",0,"1",0,0,NA,NA,NA,6,0,102,101,102,101,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",2007,44,7,"D. J. Stein, S. Hemmings, H. Moolman-Smook and K. Audenaert",4,"5-HT2A: its role in frontally mediated executive function and related psychopathology","University of Cape Town, South Africa.","CNS Spectr","Yes",3.504,27,"Human",0,"0",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",2007,44,3,"C. J. Du Plessis, N. Keller and I. R. Millward",3,"Aberrant extradural spinal migration of Spirocerca lupi: four dogs","University of Pretoria, South Africa.","J Small Anim Pract","Yes",1.388,23,"Dog",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",2007,44,3,"M. D. Connor, G. Modi and C. P. Warlow",3,"Accuracy of the Siriraj and Guy's Hospital Stroke Scores in urban South Africans","University of the Witwatersrand, South Africa.","Stroke","Yes",6.239,40,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",2007,44,3,"C. Louw, A. Gordon, N. Johnston, C. Mollatt, G. Bradley and C. G. Whiteley",6,"Arginine deiminases: therapeutic tools in the etiology and pathogenesis of Alzheimer's disease","Rhodes University, South Africa.","J Enzyme Inhib Med Chem","Yes",3.523,25,"Human",0,"0",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",2007,44,8,"D. Swanepoel",1,"Auditory pathology in cri-du-chat (5p-) syndrome: phenotypic evidence for auditory neuropathy","University of Pretoria, South Africa.","Clin Genet","Yes",3.515,5,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",2007,44,9,"L. M. Greyling, R. Glanvill, J. M. Boon, D. Schabort, J. H. Meiring, J. P. Pretorius and A. van Schoor",7,"Bony landmarks as an aid for intraoperative facial nerve identification","University of Pretoria, South Africa.","Clin Anat","Yes",1.908,14,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",2007,44,9,"M. D. Connor, R. Walker, G. Modi and C. P. Warlow",4,"Burden of stroke in black populations in sub-Saharan Africa","University of the Witwatersrand, South Africa.","Lancet Neurol","Yes",27.144,223,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",2007,44,9,"A. J. Bentley, K. D. Rosman and D. Mitchell",3,"Can the sensory symptoms of restless legs syndrome be assessed using a qualitative pain questionnaire?","University of the Witwatersrand, South Africa.","Clin J Pain","Yes",3.092,26,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",2007,44,9,"J. Borresen and M. I. Lambert",2,"Changes in heart rate recovery in response to acute changes in training load","University of Cape Town, South Africa","Eur J Appl Physiol","Yes",2.423,122,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",2007,44,1,"E. Smit and E. Pretorius",2,"Combining the gold chloride and toluidine blue stains to investigate chick embryo neural tissue","University of Pretoria, South Africa.","J Microsc","Yes",1.639,3,"Chicken",0,"0",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",2007,44,3,"R. Govender, N. A. Wieselthaler, V. Ramanjam, A. Ndondo and J. M. Wilmshurst",5,"Congenital cervical spinal cord lesions: pathogenesis, management, and outcome","University of Cape Town, South Africa,","J Child Neurol","Yes",1.665,1,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
